manga_id,title_romaji,title_english,title_native,format,popularity,average_score,start_date,end_date,status,chapters,volumes
85616,Umibe no Étranger,Seaside Stranger: Umibe no Étranger,海辺のエトランゼ,MANGA,19100,77,2013-04-25,2014-04-25,FINISHED,4.0,1.0
85617,Harukaze no Étranger,Seaside Stranger: Harukaze no Étranger,春風のエトランゼ,MANGA,11793,82,2014-07-25,,RELEASING,0.0,0.0
85635,Dungeon ni Deai wo Motomeru no wa Machigatteiru no Darou ka Gaiden: Sword Oratoria,Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side: Sword Oratoria,ダンジョンに出会いを求めるのは間違っているだろうか外伝 ソード・オラトリア,NOVEL,1760,79,2014-01-15,,RELEASING,0.0,0.0
85697,NEW GAME!,New Game!,NEW GAME!,MANGA,10606,79,2013-01-28,2021-08-27,FINISHED,181.0,13.0
85702,Kono Subarashii Sekai ni Shukufuku wo!,Konosuba: God's Blessing on This Wonderful World!,この素晴らしい世界に祝福を!,MANGA,9782,79,2014-09-09,,RELEASING,0.0,0.0
85734,Tamen De Gushi,Not Recorded,她们的故事,MANGA,36035,82,2014-11-22,,RELEASING,0.0,0.0
85737,Re:Zero kara Hajimeru Isekai Seikatsu,Re:ZERO -Starting Life in Another World-,Re:ゼロから始める異世界生活,NOVEL,26232,87,2014-01-24,,RELEASING,0.0,0.0
85747,Winter Woods,Winter Woods,윈터우즈,MANGA,4252,78,2014-07-14,2017-02-05,FINISHED,128.0,7.0
85749,Saenai Heroine no Sodatekata: Koisuru Metronome,Not Recorded,冴えない彼女の育てかた 恋するメトロノーム,MANGA,3825,77,2013-08-24,2018-04-25,FINISHED,64.0,10.0
85814,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-2 Shou - Yashiki no Isshuukan-hen,Re:ZERO -Starting Life in Another World- Chapter 2: A Week at the Mansion,Re:ゼロから始める異世界生活 第二章 屋敷の一週間編,MANGA,5898,77,2014-10-25,2017-10-25,FINISHED,31.0,5.0
85827,Seolleneun Gibun,Not Recorded,설레는 기분,MANGA,2687,78,2014-10-08,2016-03-20,CANCELLED,68.0,0.0
85849,ReLife,ReLIFE,リライフ,MANGA,51563,85,2013-10-12,2018-03-16,FINISHED,238.0,15.0
85850,19 Tian,Not Recorded,19天,MANGA,24258,84,2014-01-01,,RELEASING,0.0,0.0
85887,Ookami Shounen wa Kyou mo Uso wo Kasaneru,Not Recorded,狼少年は今日も嘘を重ねる,MANGA,17223,78,2014-08-29,2017-12-08,FINISHED,34.0,5.0
85898,Tanaka-kun wa Itsumo Kedaruge,Tanaka-kun is Always Listless,田中くんはいつもけだるげ,MANGA,10745,79,2013-07-25,2019-07-25,FINISHED,140.0,13.0
85911,Tomodachi Game,Tomodachi Game,トモダチゲーム,MANGA,37156,81,2013-12-09,2024-08-08,FINISHED,130.0,26.0
85922,Hidamari ga Kikoeru,I Hear the Sunspot,ひだまりが聴こえる,MANGA,14983,79,2013-12-21,2014-08-06,FINISHED,6.0,1.0
85934,Overlord,Overlord,オーバーロード,MANGA,15354,77,2014-11-26,2023-05-26,FINISHED,83.0,19.0
85976,Overlord,Overlord,オーバーロード,NOVEL,16635,84,2012-06-30,,RELEASING,0.0,18.0
86036,SHIORI EXPERIENCE: Jimi na Watashi to Hen na Ojisan,Not Recorded,SHIORI EXPERIENCE ~ジミなわたしとヘンなおじさん~,MANGA,11054,83,2013-10-25,,RELEASING,0.0,0.0
86037,Rokka no Yuusha,Rokka: Braves of the Six Flowers,六花の勇者,NOVEL,3435,78,2011-08-25,,RELEASING,0.0,0.0
86044,Amaama to Inazuma,Sweetness and Lightning,甘々と稲妻,MANGA,9694,79,2013-02-07,2018-08-07,FINISHED,64.0,12.0
86082,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,MANGA,48131,88,2014-02-15,2023-09-15,FINISHED,111.0,14.0
86099,Wind Breaker,Wind Breaker,윈드브레이커,MANGA,39280,85,2013-12-08,2025-07-06,CANCELLED,554.0,0.0
86123,Black Clover,Black Clover,ブラッククローバー,MANGA,98369,77,2015-02-16,,RELEASING,0.0,0.0
86182,Fate/stay night [Heaven's Feel],Not Recorded,Fate/stay night [Heaven's Feel],MANGA,3441,79,2015-05-02,,RELEASING,0.0,0.0
86206,Hitoribocchi no Marumaru Seikatsu,Not Recorded,ひとりぼっちの○○生活,MANGA,10530,79,2013-09-27,2021-04-27,FINISHED,101.0,8.0
86218,Yagate Kimi ni Naru,Bloom Into You,やがて君になる,MANGA,60066,86,2015-04-27,2019-09-27,FINISHED,53.0,8.0
86238,Kono Subarashii Sekai ni Shukufuku wo!,Konosuba: God's Blessing on This Wonderful World!,この素晴らしい世界に祝福を!,NOVEL,16556,84,2013-10-01,2020-05-01,FINISHED,127.0,17.0
86243,Tsubaki-chou Lonely Planet,Tsubaki-chou Lonely Planet,椿町ロンリープラネット,MANGA,14937,77,2015-05-20,2019-03-20,FINISHED,85.0,14.0
86265,Kengan Ashura,Kengan Ashura,ケンガンアシュラ,MANGA,25594,81,2012-04-18,2018-08-09,FINISHED,260.0,27.0
86279,Kishuku Gakkou no Juliet,Boarding School Juliet,寄宿学校のジュリエット,MANGA,24381,81,2015-07-09,2019-09-04,FINISHED,121.0,16.0
86284,Queen's Quality,Queen's Quality,クイーンズ・クオリティ,MANGA,5595,78,2015-07-13,2025-02-13,FINISHED,108.0,25.0
86300,Tomo-chan wa Onnanoko!,Tomo-chan is a Girl!,トモちゃんは女の子!,MANGA,43742,77,2015-04-07,2019-07-14,FINISHED,961.0,8.0
86310,Enen no Shouboutai,Fire Force,炎炎ノ消防隊,MANGA,60344,78,2015-09-23,2022-02-22,FINISHED,305.0,34.0
86355,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,転生したらスライムだった件,NOVEL,16334,84,2014-05-30,2025-11-29,FINISHED,0.0,23.0
86365,Hai to Gensou no Grimgar,Grimgar of Fantasy and Ash,灰と幻想のグリムガル,NOVEL,7140,80,2013-06-25,,RELEASING,0.0,0.0
86399,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,転生したらスライムだった件,MANGA,54852,82,2015-03-26,,RELEASING,0.0,0.0
86406,"Kumo desu ga, Nani ka?","So I'm a Spider, So What?",蜘蛛ですが、なにか？,NOVEL,10839,82,2015-12-10,2022-01-08,FINISHED,384.0,16.0
86436,Koimonogatari,Love Stories,こいものがたり,MANGA,4653,78,2013-05-22,,RELEASING,0.0,0.0
86462,Boku to Kimi no Taisetsu na Hanashi,Our Precious Conversations,僕と君の大切な話,MANGA,11124,78,2015-08-24,2019-12-24,FINISHED,37.0,7.0
86481,Tsurezure Children,Tsuredure Children,徒然チルドレン,MANGA,19767,80,2012-06-10,2018-07-11,FINISHED,212.0,12.0
86551,Made in Abyss,Made in Abyss,メイドインアビス,MANGA,53315,85,2012-10-20,,RELEASING,0.0,0.0
86559,Golden Kamuy,Golden Kamuy,ゴールデンカムイ,MANGA,46914,86,2014-08-21,2022-04-28,FINISHED,314.0,31.0
86568,Vanitas no Carte,The Case Study of Vanitas,ヴァニタスの手記,MANGA,32720,83,2015-12-22,,RELEASING,0.0,0.0
86569,Diamond no Ace Act II,Ace of the Diamond Act II,ダイヤのA act II,MANGA,7101,85,2015-08-19,2022-10-26,FINISHED,308.0,34.0
86579,Fukigen na Mononokean,The Morose Mononokean,不機嫌なモノノケ庵,MANGA,4285,80,2013-09-12,2021-04-08,FINISHED,93.0,18.0
86623,Hakumei to Mikochi,Hakumei & Mikochi,ハクメイとミコチ,MANGA,4636,78,2011-04-30,,RELEASING,0.0,0.0
86635,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen,Kaguya-sama: Love is War,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,MANGA,110511,88,2015-05-19,2022-11-02,FINISHED,281.0,28.0
86639,Koi wa Ameagari no You ni,After the Rain,恋は雨上がりのように,MANGA,16023,77,2014-06-27,2018-03-19,FINISHED,83.0,10.0
86640,Gosu,GOSU,고수,MANGA,12301,78,2015-09-08,2021-04-27,FINISHED,233.0,16.0
86687,Hanakoi Tsurane,Not Recorded,花恋つらね,MANGA,1812,78,2015-11-14,2024-02-14,FINISHED,68.0,10.0
86707,Yao Shen Ji,Tales of Demons and Gods,妖神记,MANGA,30146,77,2015-01-01,,RELEASING,0.0,0.0
86717,Wotaku ni Koi wa Muzukashii,Wotakoi: Love is Hard for Otaku,ヲタクに恋は難しい,MANGA,60029,82,2014-04-17,2021-07-16,FINISHED,115.0,11.0
86720,Helck,Helck,ヘルク,MANGA,17272,80,2014-05-05,2017-12-18,FINISHED,111.0,12.0
86738,Nekota no Koto ga Ki ni Natte Shikatanai.,Not Recorded,猫田のことが気になって仕方ない。,MANGA,3067,77,2013-04-03,2016-12-28,FINISHED,49.0,10.0
86742,Kujira no Kora wa Sajou ni Utau,Children of the Whales,クジラの子らは砂上に歌う,MANGA,9362,77,2013-06-06,2023-01-06,FINISHED,97.0,23.0
86753,Fate/strange Fake,Not Recorded,Fate/strange Fake,MANGA,4263,78,2015-01-10,,RELEASING,0.0,0.0
86770,Totsukuni no Shoujo,"The Girl From the Other Side: Siúil, a Rún",とつくにの少女,MANGA,42239,82,2015-09-05,2021-03-05,FINISHED,53.0,11.0
86848,Oemo Jisangjuui,Lookism,외모지상주의,MANGA,39453,78,2014-11-20,,RELEASING,0.0,0.0
86890,BLUE GIANT,Blue Giant,BLUE GIANT,MANGA,12880,84,2013-05-10,2016-08-25,FINISHED,80.0,10.0
86898,Demi-chan wa Kataritai,Interviews with Monster Girls,亜人ちゃんは語りたい,MANGA,11134,77,2014-09-05,2022-12-19,FINISHED,78.0,11.0
86964,Hurejasik,Bastard,후레자식,MANGA,71023,83,2014-07-04,2017-03-20,FINISHED,94.0,5.0
87020,Hokuhokusei ni Kumo to Ike,"Go with the Clouds, North-by-Northwest",北北西に曇と往け,MANGA,7105,79,2016-03-14,,RELEASING,0.0,0.0
87027,Hellper,Hellper,헬퍼,MANGA,7954,77,2011-10-05,2015-06-03,FINISHED,189.0,18.0
87151,Colette wa Shinu Koto ni Shita,Colette Decides to Die,コレットは死ぬことにした,MANGA,6358,78,2013-11-05,2021-10-05,FINISHED,133.0,20.0
87154,Urisaineuneun,Something About Us,우리사이느은,MANGA,13993,79,2014-10-01,2016-10-19,FINISHED,117.0,5.0
87170,Fire Punch,Fire Punch,ファイアパンチ,MANGA,92192,79,2016-04-18,2018-01-01,FINISHED,83.0,8.0
87197,Lord El-Melloi II-sei no Jikenbo,Not Recorded,ロード・エルメロイⅡ世の事件簿,NOVEL,1464,78,2014-12-30,2019-05-17,FINISHED,58.0,10.0
87208,Shimanami Tasogare,Our Dreams at Dusk: Shimanami Tasogare,しまなみ誰そ彼,MANGA,34545,84,2015-03-06,2018-05-23,FINISHED,23.0,4.0
87216,Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba,鬼滅の刃,MANGA,195328,79,2016-02-15,2020-05-18,FINISHED,207.0,23.0
87217,Innocent Rouge,Innocent Rouge,イノサン Rouge,MANGA,15991,83,2015-05-20,2020-01-08,FINISHED,88.0,12.0
87232,NARUTO Shinden Series (2015),Not Recorded,NARUTO -ナルト- 真伝シリーズ,NOVEL,4335,81,2015-09-04,2015-11-04,FINISHED,11.0,3.0
87259,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-3 Shou - Truth of Zero,Re:ZERO -Starting Life in Another World- Chapter 3: Truth of Zero,Re:ゼロから始める異世界生活 第三章 Truth of Zero,MANGA,4891,79,2015-05-27,2019-09-27,FINISHED,55.0,11.0
87262,Re:Zero kara Hajimeru Isekai Seikatsu Ex,Re:ZERO -Starting Life in Another World- Ex,Re:ゼロから始める異世界生活Ex,NOVEL,2283,82,2015-06-25,,RELEASING,0.0,0.0
87284,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,WorldEnd: What Do You Do at the End of the World? Are You Busy? Will You Save Us?,終末なにしてますか? 忙しいですか? 救ってもらっていいですか?,NOVEL,7544,83,2014-11-01,2016-04-01,FINISHED,25.0,5.0
87296,Cardcaptor Sakura: Clear Card-hen,Cardcaptor Sakura: Clear Card Arc,カードキャプターさくら クリアカード編,MANGA,6408,79,2016-06-03,2023-12-01,FINISHED,88.0,16.0
87347,Given,Given,ギヴン,MANGA,38474,83,2013-04-30,2023-03-30,FINISHED,51.0,9.0
87350,"Ohayou, Ibarahime","Wake up, Sleeping Beauty",おはよう、いばら姫,MANGA,14607,82,2014-11-22,2017-05-24,FINISHED,26.0,6.0
87383,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 1-bu - Heishi no Musume,Ascendance of a Bookworm: Part 1,本好きの下剋上 ~司書になるためには手段を選んでいられません~ 第一部「兵士の娘」,NOVEL,6710,85,2015-01-25,2015-06-25,FINISHED,85.0,3.0
87395,Grand Blue,Grand Blue Dreaming,ぐらんぶる,MANGA,62503,88,2014-04-07,,RELEASING,0.0,0.0
87401,Bungou Stray Dogs Wan!,Bungo Stray Dogs: Wan!,文豪ストレイドッグス わん！,MANGA,3100,80,2015-12-20,,RELEASING,0.0,0.0
87423,Yakusoku no Neverland,The Promised Neverland,約束のネバーランド,MANGA,125618,79,2016-08-01,2020-06-15,FINISHED,181.0,20.0
87442,Kanata no Astra,Astra Lost in Space,彼方のアストラ,MANGA,9581,78,2016-05-09,2017-12-30,FINISHED,53.0,5.0
87459,Sabishisugite Rezu Fuzoku ni Ikimashita Report,My Lesbian Experience With Loneliness,さびしすぎてレズ風俗に行きましたレポ,MANGA,33848,80,2016-07-17,2016-07-17,FINISHED,6.0,1.0
87471,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Rascal Does Not Dream of Bunny Girl Senpai,青春ブタ野郎はバニーガール先輩の夢を見ない,MANGA,11547,77,2015-11-30,2018-08-30,FINISHED,20.0,2.0
87510,Maou-jou de Oyasumi,Sleepy Princess in the Demon Castle,魔王城でおやすみ,MANGA,10362,78,2016-05-11,,RELEASING,0.0,0.0
88867,BE BLUES!: Ao ni Nare,Not Recorded,BE BLUES!〜青になれ〜,MANGA,4931,81,2011-01-26,2022-09-28,FINISHED,489.0,49.0
89278,Tobaku Datenroku Kaiji: One Poker-hen,Not Recorded,賭博堕天録カイジ ワン・ポーカー編,MANGA,4553,86,2013-04-27,2017-08-21,FINISHED,155.0,16.0
91170,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Rascal Does Not Dream of Bunny Girl Senpai,青春ブタ野郎はバニーガール先輩の夢を見ない,NOVEL,11435,85,2014-04-10,2014-04-10,FINISHED,6.0,1.0
91203,OUT,Not Recorded,OUT -アウト-,MANGA,11701,78,2012-06-12,,RELEASING,0.0,0.0
91616,Setoutsumi,Seto Utsumi,セトウツミ,MANGA,3276,77,2012-12-06,2017-11-10,FINISHED,76.0,8.0
92453,Higurashi no Naku Koro ni - Dai 1-wa: Onikakushi-hen,Not Recorded,ひぐらしのなく頃に 第一話~鬼隠し編~,NOVEL,825,78,2007-08-02,2007-09-04,FINISHED,0.0,2.0
92544,Higurashi no Naku Koro ni Kai - Dai 2-wa: Tsumihoroboshi-hen,Not Recorded,ひぐらしのなく頃に解 第2話～罪滅し編～,NOVEL,475,77,2008-07-02,2008-08-05,FINISHED,0.0,2.0
92550,Adachi to Shimamura,Adachi and Shimamura,安達としまむら,NOVEL,5979,83,2012-10-10,,RELEASING,0.0,0.0
92936,Umineko no Naku Koro ni Chiru Episode 5: End of the Golden Witch,Not Recorded,うみねこのなく頃に 散 - Episode 5: End of the Golden Witch,NOVEL,1271,85,2012-07-13,2012-12-18,FINISHED,0.0,2.0
92954,Yahari Ore no Seishun Love Come wa Machigatteiru. @comic,"My Youth Romantic Comedy Is Wrong, As I Expected @ comic",やはり俺の青春ラブコメはまちがっている。@comic,MANGA,3105,78,2012-12-19,2023-01-19,FINISHED,118.0,22.0
92985,Girls und Panzer: Ribbon no Musha,Not Recorded,ガールズ&パンツァー リボンの武者,MANGA,1608,78,2014-09-05,2021-03-05,FINISHED,64.0,16.0
93006,Otouto no Otto,My Brother's Husband,弟の夫,MANGA,5885,80,2014-09-25,2017-05-25,FINISHED,28.0,4.0
94490,The Fable,The Fable,ザ・ファブル,MANGA,26967,84,2014-11-01,2019-11-18,FINISHED,240.0,22.0
94846,Youjo Senki,The Saga of Tanya the Evil,幼女戦記,NOVEL,8030,81,2013-10-31,,RELEASING,0.0,0.0
94970,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Classroom of the Elite,ようこそ実力至上主義の教室へ,NOVEL,38819,86,2015-05-25,2019-09-25,FINISHED,110.0,14.0
95041,Usemono Yado,Not Recorded,うせもの宿,MANGA,4393,77,2014-03-27,2015-10-28,FINISHED,18.0,3.0
95821,Berserk: Shinen no Kami 2,Not Recorded,ベルセルク 深淵の神②,ONE_SHOT,5512,80,1996-07-12,1996-07-12,FINISHED,1.0,0.0
96019,Orokamonogatari,Not Recorded,愚物語,NOVEL,3731,82,2015-10-05,2015-10-05,FINISHED,44.0,1.0
96360,Kageki Shoujo!!,Kageki Shojo!!,かげきしょうじょ!!,MANGA,2948,78,2015-02-28,,RELEASING,0.0,0.0
96518,Bokutachi ga Yarimashita,Not Recorded,僕たちがやりました,MANGA,14726,79,2015-04-06,2017-01-23,FINISHED,87.0,9.0
96581,Orange,Not Recorded,orange,NOVEL,4024,80,2015-07-18,2016-03-18,FINISHED,20.0,3.0
96754,Taishou Otome Otogibanashi,Not Recorded,大正処女御伽話,MANGA,10713,80,2015-07-04,2017-09-04,FINISHED,42.0,5.0
96775,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 1-bu - Hon ga Nai nara Tsukureba Ii!,"Ascendance of a Bookworm ~I'll do anything to become a librarian!~ Part 1 If there aren't any books, I'll just have make some!",本好きの下剋上~司書になるためには手段を選んでいられません~第一部 「本がないなら作ればいい」,MANGA,7540,77,2015-10-30,2018-07-02,FINISHED,42.0,7.0
96842,Zelda no Densetsu: Twilight Princess,The Legend of Zelda: Twilight Princess,ゼルダの伝説 トワイライトプリンセス,MANGA,4422,79,2016-02-08,2022-01-30,FINISHED,58.0,11.0
96930,Souboutei Kowasubeshi,Not Recorded,双亡亭壊すべし,MANGA,3564,77,2016-03-23,2021-07-21,FINISHED,250.0,25.0
97100,Isekai Goumon Hime,Torture Princess: Fremd Torturchen,異世界拷問姫,NOVEL,4592,80,2016-04-25,2020-02-25,FINISHED,115.0,10.0
97204,Bungou Stray Dogs: Dazai Osamu no Nyuusha Shiken,Bungo Stray Dogs: Osamu Dazai's Entrance Exam,文豪ストレイドッグス 太宰治の入社試験,NOVEL,3707,82,2014-04-01,2014-04-01,FINISHED,8.0,1.0
97216,Youjo Senki,The Saga of Tanya the Evil,幼女戦記,MANGA,12702,82,2016-04-26,,RELEASING,0.0,0.0
97258,Joshikousei no Mudazukai,Not Recorded,女子高生の無駄づかい,MANGA,3139,77,2014-07-01,,RELEASING,0.0,0.0
97298,Violet Evergarden,Not Recorded,ヴァイオレット・エヴァーガーデン,NOVEL,9131,83,2015-12-25,2016-12-26,FINISHED,13.0,2.0
97337,Kimi no Na wa.,your name.,君の名は。,MANGA,18790,79,2016-05-27,2017-01-27,FINISHED,9.0,3.0
97391,Usotoki Rhetoric,Usotoki Rhetoric,嘘解きレトリック,MANGA,4194,78,2012-06-26,2018-03-26,FINISHED,50.0,10.0
97466,Tensei Shitara Ken Deshita,Reincarnated as a Sword,転生したら剣でした,NOVEL,3174,77,2016-07-30,,RELEASING,0.0,0.0
97553,"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de.",Not Recorded,寿命を買い取ってもらった。一年につき、一万円で。,MANGA,76166,86,2016-08-10,2017-10-25,FINISHED,18.0,3.0
97700,CITY,CITY,CITY,MANGA,5703,79,2016-09-29,2025-10-15,FINISHED,212.0,15.0
97701,Machida-kun no Sekai,Not Recorded,町田くんの世界,MANGA,16205,82,2015-03-13,2018-04-13,FINISHED,28.0,7.0
97812,Tokidoki,Toki Doki,刻どキ,ONE_SHOT,18332,77,2016-10-20,2016-10-20,FINISHED,1.0,0.0
97830,Fumetsu no Anata e,To Your Eternity,不滅のあなたへ,MANGA,47143,80,2016-11-09,2025-06-04,FINISHED,202.0,25.0
97852,"Komi-san wa, Komyushou desu.",Komi Can't Communicate,古見さんは、コミュ症です。,MANGA,100852,77,2016-05-18,2025-01-29,FINISHED,537.0,37.0
97865,Super Secret,Super Secret,슈퍼 시크릿,MANGA,5507,77,2015-03-30,2018-01-29,FINISHED,141.0,4.0
97871,Ihaebulneung,Out of Control,이해불능,MANGA,7067,77,2013-08-31,2016-03-24,FINISHED,85.0,0.0
97894,Imouto sae Ireba Ii.,A Sister's All You Need.,妹さえいればいい。,NOVEL,3866,80,2015-03-18,2020-02-18,FINISHED,206.0,14.0
98071,"Itai no Itai no, Tonde Yuke",Not Recorded,いたいのいたいの、とんでゆけ,NOVEL,3017,79,2014-11-25,2014-11-25,FINISHED,10.0,1.0
98263,Tongari Boushi no Atelier,Witch Hat Atelier,とんがり帽子のアトリエ,MANGA,63360,86,2016-07-22,,RELEASING,0.0,0.0
98305,Akebi-chan no Sailor Fuku,Not Recorded,明日ちゃんのセーラー服,MANGA,9390,78,2016-08-02,,RELEASING,0.0,0.0
98334,Ao no Flag,Blue Flag,青のフラッグ,MANGA,38098,80,2017-02-01,2020-04-08,FINISHED,54.0,8.0
98351,Yuru Camp△,Laid-Back Camp,ゆるキャン△,MANGA,10731,83,2015-05-23,,RELEASING,0.0,0.0
98360,Koisuru Kiseichuu,Not Recorded,恋する寄生虫,NOVEL,3654,79,2016-09-24,2016-09-24,FINISHED,9.0,1.0
98361,Mikkakan no Koufuku,Three Days of Happiness,三日間の幸福,NOVEL,31587,88,2013-12-25,2013-12-25,FINISHED,15.0,1.0
98370,Sasaki to Miyano,Sasaki and Miyano,佐々木と宮野,MANGA,18364,84,2016-02-26,,RELEASING,0.0,0.0
98376,Ouji-sama Nante Iranai,Not Recorded,王子さまなんていらない,MANGA,3284,79,2016-07-11,2020-05-25,FINISHED,200.0,0.0
98397,Chi no Wadachi,Blood on the Tracks,血の轍,MANGA,57693,79,2017-02-24,2023-09-08,FINISHED,153.0,17.0
98416,Dr. STONE,Dr. STONE,Dr.STONE,MANGA,82867,81,2017-03-06,2024-04-04,FINISHED,236.0,27.0
98544,Yuukoku no Moriarty,Moriarty the Patriot,憂国のモリアーティ,MANGA,20428,83,2016-08-04,,RELEASING,0.0,0.0
98561,Fools,Fools: Original,FOOLS,MANGA,5886,78,2016-06-06,2017-11-06,FINISHED,73.0,4.0
98587,BEASTARS,BEASTARS,BEASTARS,MANGA,45907,80,2016-09-08,2020-10-08,FINISHED,196.0,22.0
98610,86: Eighty Six,86―EIGHTY-SIX,86―エイティシックス―,NOVEL,19200,88,2017-02-10,,RELEASING,0.0,0.0
98617,Sibiwole,December Rain,십이월에,MANGA,3218,77,2017-10-09,2019-03-18,FINISHED,52.0,0.0
98620,Suhwa,Sign,수화,MANGA,9781,81,2017-09-13,2020-06-02,FINISHED,115.0,0.0
98689,King's Maker,King's Maker,킹스메이커,MANGA,10048,81,2017-04-25,2017-11-14,FINISHED,38.0,3.0
98741,Majo no Tabitabi,Wandering Witch: The Journey of Elaina,魔女の旅々,NOVEL,6279,82,2016-04-15,,RELEASING,0.0,0.0
98777,Yamada to Kase-san.,Kase-san and Yamada,山田と加瀬さん。,MANGA,6789,78,2017-04-28,,RELEASING,0.0,0.0
98817,Toaru Kagaku no Railgun Gaiden: Astral Buddy,A Certain Scientific Railgun: Astral Buddy,とある科学の超電磁砲外伝 アストラル・バディ,MANGA,2103,78,2017-04-27,2020-07-27,FINISHED,31.0,4.0
98842,Jibaku Shounen Hanako-kun,Toilet-Bound Hanako-kun,地縛少年 花子くん,MANGA,67175,84,2014-06-18,,RELEASING,0.0,0.0
98889,Maiko-san Chi no Makanai-san,Not Recorded,舞妓さんちのまかないさん,MANGA,4276,79,2016-12-28,2025-01-22,FINISHED,327.0,30.0
98908,Nicola no Oyururi Makai Kikou,Nicola Traveling Around the Demons’ World,ニコラのおゆるり魔界紀行,MANGA,2719,77,2017-03-15,2021-02-15,FINISHED,26.0,4.0
99022,Kusuriya no Hitorigoto,The Apothecary Diaries,薬屋のひとりごと,MANGA,40338,85,2017-05-25,,RELEASING,0.0,0.0
99026,Kusuriya no Hitorigoto,The Apothecary Diaries,薬屋のひとりごと,NOVEL,10445,86,2014-08-29,,RELEASING,0.0,0.0
99140,Hitori Koukan Nikki,My Solo Exchange Diary,一人交換日記,MANGA,11739,80,2016-05-23,2017-11-13,FINISHED,28.0,2.0
99183,Senryuu Shoujo,Not Recorded,川柳少女,MANGA,14091,78,2016-10-19,2020-04-22,FINISHED,188.0,13.0
99324,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,魔入りました！入間くん,MANGA,32504,83,2017-03-02,,RELEASING,0.0,0.0
99346,Aono-kun ni Sawaritai kara Shinitai,I Want to Hold Aono-kun so Badly I Could Die,青野くんに触りたいから死にたい,MANGA,5634,78,2016-12-24,2025-10-24,FINISHED,82.0,14.0
99458,Life: Senjou no Bokura,Life - The Road That Leads To You,Life 線上の僕ら,MANGA,2963,80,2016-08-12,2017-01-14,FINISHED,6.0,1.0
99516,"Tadaima, Okaeri",Welcome Home,ただいま、おかえり,MANGA,2912,79,2015-11-24,2016-04-23,FINISHED,7.0,1.0
99549,Karakai Jouzu no (Moto) Takagi-san,Not Recorded,からかい上手の（元）高木さん,MANGA,18222,79,2017-07-15,2024-07-24,FINISHED,314.0,23.0
99559,Nogi Wakaba wa Yuusha de Aru,Not Recorded,乃木若葉は勇者である,NOVEL,2300,84,2015-06-27,2017-03-28,FINISHED,22.0,2.0
99609,Kimi no Suizou wo Tabetai,I Want to Eat Your Pancreas,君の膵臓をたべたい,MANGA,20877,83,2016-08-25,2017-05-25,FINISHED,10.0,2.0
99640,"Mairimashita, Senpai","You Got Me, Sempai!",まいりました、先輩,MANGA,9353,78,2016-06-24,2020-10-24,FINISHED,40.0,10.0
99737,Tsuiraku JK to Haijin Kyoushi,Not Recorded,墜落JKと廃人教師,MANGA,10322,77,2017-07-20,2024-06-05,FINISHED,139.0,20.0
99757,Runway de Waratte,Smile Down the Runway,ランウェイで笑って,MANGA,9277,81,2017-05-31,2021-07-14,FINISHED,194.0,22.0
99758,Jaku-Chara Tomozaki-kun,Bottom-Tier Character Tomozaki,弱キャラ友崎くん,NOVEL,5202,78,2016-05-18,,RELEASING,0.0,0.0
99923,Spirit Fingers,Spirit Fingers,스피릿 핑거스,MANGA,4786,81,2015-05-16,2018-09-02,FINISHED,167.0,9.0
100052,Kimi wa Natsu no Naka,The Summer of You,君は夏のなか,MANGA,11170,78,2016-07-30,2017-05-30,FINISHED,5.0,1.0
100080,Onii-chan wa Oshimai!,ONIMAI: I'm Now Your Sister!,お兄ちゃんはおしまい！,MANGA,12763,77,2017-06-27,,RELEASING,0.0,0.0
100094,Chichi to Hige-Gorilla to Watashi,Not Recorded,父とヒゲゴリラと私,MANGA,3665,82,2011-02-04,2018-11-05,FINISHED,98.0,7.0
100109,Majo to Yajuu,The Witch and the Beast,魔女と野獣,MANGA,11407,80,2016-11-06,,RELEASING,0.0,0.0
100117,Goblin Slayer Gaiden: Year One,Goblin Slayer Side Story: Year One,ゴブリンスレイヤー外伝：イヤーワン,MANGA,9617,77,2017-09-15,,RELEASING,0.0,0.0
